ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00005^Yazneg Ferrow^Άνδρας^Orc^Cleric^-^1^1/8^Θελήματα^Drifters^The Drift^Dust Depot (SET-012)^Εχθρικός^16^11^Mace^+5^1d6+3 θλαστικό^Guiding Bolt; Healing Word; Cure Wounds; Shield of Faith^-^θυμιατό που δεν άναψε ποτέ; γυαλιά σφραγισμένα από τη σκόνη; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Ξαναχαράζει έναν waypoint stone που κάποιος έχει επίτηδες σβήσει.^Μιλάει σε ενεστώτα για περασμένα γεγονότα· ένα αχνό στατικό κάτω από τις λέξεις.
SL-03482^Israfel Ashby^Άνδρας^Aasimar^Ranger^Fey Wanderer^3^1/2^Μάγειρας καταυλισμού^Drifters^The Drift^Ember Halt (SET-001)^Εχθρικός^14^29^Shortsword pair^+5^1d6+3 διατρητικό^Fog Cloud; Goodberry; Hunter's Mark; Cure Wounds^-^20 βέλη, 4 με αιχμή nanite; υπογεγραμμένο route-charter; απλήρωτος λογαριασμός από τρεις πόλεις^Τσακώνεται για βάρη διοδίων με ένα καραβάνι που έχει ήδη ξεφορτώσει.^Σταματάει να μιλάει εντελώς όταν μπαίνει κάποιος άλλος και ξεκινάει πάλι όταν φύγει.
SL-03484^Solace Overstone^Γυναίκα^Aasimar^Wizard^School of Illusion^9^6^Τοπογράφος routes^Drifters^The Drift^Ash Depot (SET-005)^Φιλική^12^72^Fire Bolt^+9^210 fire^Scorching Ray; Hypnotic Pattern; Web; Misty Step^-^focus από λιωμένο γυαλί της Otherside; εφεδρική πλήμνη τροχού, λάθος μέγεθος; παιδικό γράμμα με παραλήπτη κάποιον του party^Κοιμάται πάνω στο μοναδικό κρεβάτι του waystation, με τις μπότες.^Δεν μπορεί να πει αριθμό χωρίς να πει και τι αριθμεί.
SL-03494^Nomen Whitlock^Άνδρας^Awakened Construct^Rogue^-^1^1/8^Σκοπός^Independent^The Drift^Grey Crossing (SET-006)^Ουδέτερος^15^7^Dagger (Sneak Attack)^+5^1d4+3 + 1d6 διατρητικό^-^-^hand crossbow με πτυσσόμενο κοντάκι; εφεδρική πλήμνη τροχού, λάθος μέγεθος; ανοιχτό ποτέ γράμμα με παραλήπτη το party^Μαγειρεύει για έντεκα ενώ έχουν μείνει τέσσερις.^Μιλάει σε μορφή ερώτησης-απάντησης, σαν να περιμένει επιβεβαίωση λήψης.
SL-03501^Hana Oxley^Γυναίκα^Human^Sorcerer^Clockwork Sorcery^3^1/2^Αγγελιαφόρος^Guardians^The Drift^Low Crossing (SET-007)^Φιλική^11^25^Ray of Frost^+5^1d8 cold^Shield; Chromatic Orb; Burning Hands; Magic Missile^-^ουλή που σχηματίζει αστερισμό; κλειδί waystation που δεν ανοίγει πια τίποτα; παιδικό σχέδιο ενός αστερισμού που κανείς δεν βρίσκει^Συνοδεύει ένα κάρο που δεν μεταφέρει απολύτως τίποτα.^Ελαφρύς τραυλισμός στα σκληρά σύμφωνα που εξαφανίζεται όταν επαναλαμβάνει κάτι που της είπαν.
SL-03502^Nix Rookhurst^Άνδρας^Gnome^Druid^Circle of the Land^7^4^Μάρτυρας συμβολαίων^The Otherside^The Drift^Dust Depot (SET-012)^Φιλικός^17^60^Starry Form (The Long Shot)^+7^1d8+4 radiant^Thunderwave; Moonbeam; Heat Metal; Entangle^-^χάρτης άστρων σε κατεργασμένο δέρμα; τρία εφεδρικά shield cells; κλειδί χωρίς κλειδαριά^Σέρνει σπασμένο άξονα από τον δρόμο μόνος επειδή το καραβάνι δεν περίμενε.^Μετράει ως το τρία ψιθυριστά πριν απαντήσει σε κάτι δύσκολο.
SL-03509^Iseult Lindmark^Γυναίκα^Half-Elf^Fighter^Battle Master^13^8^Κύριος του καταστίχου^Drifters^The Drift^Dust Depot (SET-012)^Ουδέτερη^19^151^Halberd^+10^1d10+5 τέμνον^-^-^Guardian lance; μπουκάλι με σκόνη δρόμου κατακαθισμένη σε νερό; shard με μήνυμα που δεν έχει παίξει ποτέ^Ανταλλάσσει νερό με πληροφορίες σε ξερή στάση, και χρεώνει επίτηδες λιγότερο.^Μιλάει σε ενεστώτα για περασμένα γεγονότα· ένα αχνό στατικό κάτω από τις λέξεις.
SL-03526^Halla Stonebridge^Γυναίκα^Human^Cleric^-^1^1/8^Επισκευαστής φραχτών^Independent^The Drift^Long Waystation (SET-002)^Ουδέτερη^16^9^Warhammer^+5^1d8+3 θλαστικό^Healing Word; Bless; Shield of Faith; Guiding Bolt^-^κομποσκοίνι με τέσσερις χάντρες να λείπουν; μπουκάλι με σκόνη δρόμου κατακαθισμένη σε νερό; παιδικό σχέδιο ενός αστερισμού που κανείς δεν βρίσκει^Θάβει κάτι σε έναν route marker και σταματάει μόλις σας δει.^Ρωτάει για την υγεία σου πριν το όνομά σου, κάθε φορά.
SL-03533^Muri Drayton^Γυναίκα^Half-Orc^Barbarian^Path of the Berserker^8^4^Αξιωματικός σημάτων^Drifters^The Drift^Ember Crossing (SET-011)^Ουδέτερη^15^85^Greataxe^+7^1d12+4 τέμνον^-^-^επίδεσμοι γροθιάς σκληρυμένοι από παλιό αίμα; υπογεγραμμένο route-charter; Guardian dog-tag που δεν είναι δικό της^Ελέγχει κάθε βαρέλι μιας στοίβας πάνω σε λίστα και βρίσκει ένα παραπάνω.^Χρησιμοποιεί ναυτικούς όρους στη στεριά και αρνείται να πει πού τους έμαθε.
SL-03539^Bront Fallowfield^Άνδρας^Half-Orc^Ranger^Gloom Stalker^10^5^Μελετητής ουρανού^Independent^The Drift^Dust Depot (SET-012)^Φιλικός^16^88^Longbow^+9^1d8+5 διατρητικό^Cure Wounds; Spike Growth; Hunter's Mark; Ensnaring Strike^-^μπότες με σόλα που δεν αφήνει ίχνος; τρία εφεδρικά shield cells; απλήρωτη επικήρυξη για τέρας ήδη νεκρό^Υποστηρίζει ότι ο δρόμος μπροστά είναι ασφαλής ενώ ετοιμάζεται να πάει από την άλλη.^Τικ να αγγίζει τον λαιμό του πριν μιλήσει, από τραύμα που έχει κλείσει προ πολλού.
SL-03556^Renk Lock^Άνδρας^Half-Orc^Artificer^Battle Smith^4^1^Καθαριστής κόμβων^Drifters^The Drift^Ember Crossing (SET-011)^Φιλικός^16^37^Thunder Gauntlets^+5^1d8+3 θλαστικό^Cure Wounds; Faerie Fire; Catapult; Absorb Elements^-^ρολό εργαλείων πεδίου; εφεδρική πλήμνη τροχού, λάθος μέγεθος; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Θάβει κάτι σε έναν route marker και σταματάει μόλις σας δει.^Απαντάει με παροιμίες, τις μισές από τις οποίες επινοεί.
SL-03572^Sigrun Larkspur^Γυναίκα^Dwarf^Bard^College of Dance^3^1/2^Καθαριστής κόμβων^Drifters^The Drift^Dust Depot (SET-012)^Εχθρική^14^22^Hand crossbow^+5^1d6+3 διατρητικό^Charm Person; Healing Word; Bane; Dissonant Whispers^-^δέρμα τυμπάνου από θηρίο που έχει πια εξαφανιστεί; κατάλογος κάθε waystation από εδώ ως την ακτή; νόμισμα στραβωμένο από βολή που δεν αυτήν πέτυχε^Διαβάζει ένα route-charter ανάποδα και κάνει ότι δεν το κάνει.^Μιλάει για τον εαυτό της σε τρίτο πρόσωπο όταν συζητάει τη δουλειά.
SL-03578^Orilo Bramblecote^Γυναίκα^Goliath^Ranger^Beast Master^10^5^Μηχανικός τείχους^Drifters^The Drift^Pale Depot (SET-010)^Ουδέτερη^15^93^Longbow^+9^1d8+5 διατρητικό^Ensnaring Strike; Goodberry; Dispel Magic; Lesser Restoration^-^φαρέτρα με διπλό πάτο; γυαλιά σφραγισμένα από τη σκόνη; μια υπόσχεση, γραμμένη, με δύο μάρτυρες^Ξαναχαράζει έναν waypoint stone που κάποιος έχει επίτηδες σβήσει.^Μιλάει σε πληθυντικό για τη δουλειά της, αν και δουλεύει μόνη.
SL-03590^Caelynn Ironvane^Γυναίκα^Elf^Fighter^Champion^16^10^Αναγνώστης των τριών φεγγαριών^Guardians^The Drift^Long Waystation (SET-002)^Εχθρική^19^194^Lance (mounted)^+10^1d12+5 διατρητικό^-^-^Thundermount crystalline longsword (+1); τρία εφεδρικά shield cells; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Περπατάει δίπλα στο κάρο αντί να καβαλήσει, για λόγους που δεν θα πει.^Υπερβολικά τυπική, προβαρισμένη διατύπωση· καταφεύγει σε αριθμούς κανονισμών όταν δεν αντέχει.
SL-03595^Yenna Hearthstone^Γυναίκα^Gnome^Monk^Warrior of Mercy^13^8^Κύριος του καταστίχου^Independent^The Drift^Dust Depot (SET-012)^Ουδέτερη^16^126^Shortsword^+10^1d6+5 διατρητικό^-^-^μπολ που έχει χρησιμοποιηθεί ως όπλο; υπογεγραμμένο route-charter; κατάστιχο με κωδικοποιημένα όλα τα χρέη της κάτω πόλης^Τσακώνεται για βάρη διοδίων με ένα καραβάνι που έχει ήδη ξεφορτώσει.^Επίτηδες επίπεδη και χωρίς προφορά· η προφορά ξεφεύγει μόνο σε γνήσια έκπληξη.
SL-03596^Verity Orlow^Γυναίκα^Aasimar^Wizard^School of Evocation^7^4^Καπετάνιος σχοινιών^Drifters^The Drift^Long Waystation (SET-002)^Φιλική^14^59^Ray of Frost^+7^2d8 cold^Scorching Ray; Invisibility; Grease; Shield^-^μηχανισμός με τα τρία φεγγάρια; κατάλογος κάθε waystation από εδώ ως την ακτή; παιδικό γράμμα με παραλήπτη κάποιον του party^Μαγειρεύει για έντεκα ενώ έχουν μείνει τέσσερις.^Δίνει οδηγίες με ορόσημα που δεν υπάρχουν πια.
SL-03600^Gimrek Thornbury^Άνδρας^Dwarf^Bard^College of Valor^5^3^Υπάλληλος assay^Drifters^The Drift^Grey Crossing (SET-006)^Ουδέτερος^16^40^Hand crossbow^+7^1d6+4 διατρητικό^Shatter; Healing Word; Suggestion; Enhance Ability^-^βιβλίο με τραγούδια άλλων, χωρίς αναφορά; μπουκάλι με σκόνη δρόμου κατακαθισμένη σε νερό; κονσέρβα με μια εξομολόγηση χαραγμένη μέσα^Ανταλλάσσει νερό με πληροφορίες σε ξερή στάση, και χρεώνει επίτηδες λιγότερο.^Μιλάει ελάχιστα· όταν το κάνει, η φωνή είναι πιο νεανική απ' ό,τι περιμένατε και ενοχλείται που το προσέξατε.
SL-03606^Neriel Lamphrey^Γυναίκα^Elf^Rogue^Assassin^6^3^Τεχνικός shield^Guardians^The Drift^Long Waystation (SET-002)^Εχθρική^15^51^Hand crossbow (Sneak Attack)^+7^1d6+4 + 3d6 διατρητικό^-^-^σχοινί με κόμπους κάθε μπράτσο; έγγραφο διέλευσης υπογεγραμμένο από νεκρό; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Καίει κάτι μικρό στην άκρη του δρόμου και κοιτάει μέχρι να σβήσει.^Βουβη από παιδί· χειρονομεί με άνεση και περιμένει να προλαβαίνετε.
SL-03608^Mila Everdene^Γυναίκα^Human^Fighter^Eldritch Knight^8^4^Επιστάτης ανάσυρσης^Guardians^The Drift^Long Waystation (SET-002)^Εχθρική^20^85^Lance (mounted)^+7^1d12+4 διατρητικό^-^-^δόρυ με αλλαγμένη αιχμή, δύο φορές; εφεδρική πλήμνη τροχού, λάθος μέγεθος; μια τούφα μαλλιά σε διπλωμένο χαρτί^Ελέγχει κάθε βαρέλι μιας στοίβας πάνω σε λίστα και βρίσκει ένα παραπάνω.^Μιλάει μόνο σε προστακτική, ακόμα και κοινωνικά.
SL-03610^Tamber Blackfell^Άνδρας^Gnome^Cleric^Life Domain^7^4^Επικαλητής καταιγίδας^Drifters^The Drift^Long Waystation (SET-002)^Εχθρικός^17^59^Mace^+7^1d6+4 θλαστικό^Lesser Restoration; Hold Person; Silence; Shield of Faith^-^λίστα ονομάτων που διαβάζεται φωναχτά κάθε αυγή; εφεδρική πλήμνη τροχού, λάθος μέγεθος; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Προσφέρεται να αγοράσει το νερό σας τρεις φορές πάνω από την αξία του.^Συγχρονίζει τις προτάσεις του με την αναπνοή και ξεμένει από αέρα στη μέση της σκέψης.
SL-03620^Rilla Farrow^Γυναίκα^Halfling^Cleric^Grave Domain^4^1^Συντηρητής shield^Drifters^The Drift^Long Waystation (SET-002)^Φιλική^16^30^Sacred Flame^+5^1d8+3 τέμνον^Healing Word; Bless; Shield of Faith; Guiding Bolt^-^λίστα ονομάτων που διαβάζεται φωναχτά κάθε αυγή; κλειδί waystation που δεν ανοίγει πια τίποτα; πορτρέτο κάποιου που το party θα συναντήσει αργότερα^Κοιμάται πάνω στο μοναδικό κρεβάτι του waystation, με τις μπότες.^Μιλάει στο έδαφος αντί για τα πρόσωπα, και σηκώνει βλέμμα μόνο όταν απειληθεί.
