ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00023^Hana Jessup^Γυναίκα^Human^Sorcerer^Draconic Sorcery^10^6^Επικαλητής καταιγίδας^Wilds Circles^Wyldermoore^Mourn Hollow (SET-043)^Ουδέτερη^12^74^Ray of Frost^+9^2d8 cold^Magic Missile; Twinned Haste; Misty Step; Fireball^-^ουλή που σχηματίζει αστερισμό; δεμάτι αποξηραμένα βότανα δεμένα με κόκκινη κλωστή; ένταλμα με τη δική της περιγραφή πάνω^Κουβαλάει ένα άδειο φέρετρο προς τη γραμμή των δέντρων, μόνη.^Αβίαστη και υπερβολικά ευγενικη· διατυπώνει κάθε απειλή ως ερώτηση.
SL-01216^Callie Dross^Γυναίκα^Halfling^Barbarian^-^1^1/8^Αγγελιοφόρος μηνυμάτων^Independent^Wyldermoore^Willow Hollow (SET-038)^Φιλική^14^13^Greataxe^+5^1d12+3 τέμνον^-^-^τσεκούρι με χαραγμένο όνομα στο στειλιάρι, όχι το δικό της; κερί φυλαγμένο για την Leafwilt 28; γράμμα που δεν στάλθηκε ποτέ^Επισκευάζει έναν φράχτη από τη λάθος πλευρά του.^Παρακούει με τρόπο που παράγει καλύτερες ερωτήσεις από αυτές που έγιναν.
SL-01217^Brynn Havelock^Γυναίκα^Half-Elf^Fighter^Eldritch Knight^6^3^Φρουρός καραβανιού^Wilds Circles^Wyldermoore^Willow Hollow (SET-038)^Ουδέτερη^18^71^Lance (mounted)^+7^1d12+4 διατρητικό^-^-^θώρακας επισκευασμένος στο πεδίο; πέτρα παρμένη από τάφο και μη επιστραμμένη; νόμισμα στραβωμένο από βολή που δεν αυτήν πέτυχε^Αφήνει ένα κερί στο περβάζι και αρνείται να εξηγήσει για ποια νύχτα είναι.^Επαναλαμβάνει τους αριθμούς δύο φορές, συνήθεια από δουλειά που δεν κάνει πια.
SL-01228^Cinder-Frame Dunwich^Άνδρας^Awakened Construct^Artificer^-^1^1/8^Μάγειρας καταυλισμού^Wyldermoore Village^Wyldermoore^Bell Hollow (SET-041)^Ουδέτερος^17^9^Eldritch Cannon^+5^2d8+3 τέμνον^Detect Magic; Catapult; Faerie Fire; Absorb Elements^-^πρωτότυπο Guardian Armor; κούκλα ραμμένη από τρία διαφορετικά υφάσματα; απλήρωτος λογαριασμός από τρεις πόλεις^Φυλάει ένα χωράφι κρατώντας όπλο που φανερά δεν ξέρει να πιάσει.^Κάνει τρεις ερωτήσεις πριν απαντήσει σε μία.
SL-01235^Sella Larkspur^Γυναίκα^Human^Fighter^Eldritch Knight^5^2^Τοπογράφος shaft^Independent^Wyldermoore^Grave Green (SET-044)^Ουδέτερη^18^60^Lance (mounted)^+7^1d12+4 διατρητικό^-^-^Guardian halberd; κερί φυλαγμένο για την Leafwilt 28; απλήρωτος λογαριασμός από τρεις πόλεις^Θάβει ένα νεκρό ζώο με περισσότερη τελετουργία απ' όση φαίνεται δικαιολογημένη.^Βουβη από παιδί· χειρονομεί με άνεση και περιμένει να προλαβαίνετε.
SL-01241^Kosh Wardlow^Άνδρας^Tiefling^Druid^Circle of the Sea^10^6^Τεχνίτης wards^Wyldermoore Village^Wyldermoore^Mourn Village (SET-048)^Ουδέτερος^15^95^Starry Form (The Long Shot)^+9^2d8+5 radiant^Moonbeam; Barkskin; Thunderwave; Pass Without Trace^-^φυλαχτό από πεσμένη ουράνια πέτρα; δεμάτι αποξηραμένα βότανα δεμένα με κόκκινη κλωστή; Guardian dog-tag που δεν είναι δικό του^Κουβαλάει νερό από ένα πηγάδι που το χωριό έπαψε να χρησιμοποιεί.^Μιλάει τέλεια την τοπική γλώσσα αλλά σκέφτεται σε άλλη, και φαίνεται στη σειρά των λέξεων.
SL-01251^Imogen Ullswater^Γυναίκα^Human^Barbarian^Path of the World Tree^13^8^Σφραγιστής των scars^Wyldermoore Village^Wyldermoore^Still Hollow (SET-039)^Ουδέτερη^16^164^Greatsword^+10^2d6+5 τέμνον^-^-^ρόπαλο φτιαγμένο από κέντρο ασπίδας; κερί φυλαγμένο για την Leafwilt 28; δαχτυλίδι πολύ μικρό για οποιονδήποτε γνωρίζει^Επισκευάζει έναν φράχτη από τη λάθος πλευρά του.^Κλείνει κάθε πρόταση σαν να ζητάει άδεια.
SL-01256^Delg Westerly^Γυναίκα^Goliath^Wizard^Order of Scribes^6^4^Εκτελεστής^Wilds Circles^Wyldermoore^Willow Hollow (SET-038)^Ουδέτερη^13^51^Arcane Ray^+7^2d8 force^Sleep; Misty Step; Shield; Web^-^κιμωλίες σε επτά χρώματα; ένα όνομα που δεν θα το πει φωναχτά; απλήρωτος λογαριασμός από τρεις πόλεις^Μαθαίνει σε ένα παιδί ένα ποιηματάκι που είναι σαφώς προειδοποίηση.^Απαντάει «όχι» σε κάθε πρώτη ερώτηση αντανακλαστικά, και μετά το ξανασκέφτεται.
SL-01282^Mira Umber^Γυναίκα^Half-Elf^Wizard^School of Abjuration^4^1^Νεοσύλλεκτος^Wyldermoore Village^Wyldermoore^Wither Barrow (SET-047)^Ουδέτερη^11^28^Arcane Ray^+5^1d8 force^Detect Magic; Magic Missile; Grease; Shield^-^γυάλινη ράβδος που βουίζει κοντά σε shields; σκισμένη σελίδα από κατάστιχο τάφων; κλειδί τυλιγμένο σε ύφασμα, ποτέ χρησιμοποιημένο^Σημαδεύει πόρτες με κιμωλία πριν το σούρουπο, σπίτι-σπίτι.^Χρησιμοποιεί spell components ως μεταφορές και δεν προσέχει ότι κανείς δεν παρακολουθεί.
SL-01291^Yrsa Meriden^Γυναίκα^Human^Wizard^School of Divination^14^9^Αναγνώστης των τριών φεγγαριών^Independent^Wyldermoore^Wither Barrow (SET-047)^Ουδέτερη^14^122^Fire Bolt^+10^310 fire^Globe of Invulnerability; Hypnotic Pattern; Scorching Ray; Fireball^-^θήκη με 5 scrolls; πέτρα παρμένη από τάφο και μη επιστραμμένη; απλήρωτος λογαριασμός από τρεις πόλεις^Γυρίζει από τον βάλτο χωρίς τίποτα και τον συγχαίρουν γι' αυτό.^Κάνει τρεις ερωτήσεις πριν απαντήσει σε μία.
SL-01303^Lavinia Cinderhaugh^Γυναίκα^Halfling^Paladin^Oath of Glory^9^5^Μάγειρας μονοπατιού^Wilds Circles^Wyldermoore^Wither Barrow (SET-047)^Φιλική^20^96^Greatsword (Divine Smite)^+9^2d6+5 + 2d8 radiant^Haste; Dispel Magic; Cure Wounds; Misty Step^-^κατάλογος όσων έσωσε, πιο μικρός από τον άλλο κατάλογο; δεμάτι αποξηραμένα βότανα δεμένα με κόκκινη κλωστή; σπασμένη λεπίδα φυλαγμένη για την επιγραφή της^Κουβαλάει νερό από ένα πηγάδι που το χωριό έπαψε να χρησιμοποιεί.^Αφηγείται σιγανά τις ίδιες της τις κινήσεις όσο τις κάνει.
SL-01310^Enna Redgrave^Γυναίκα^Elf^Fighter^Champion^8^4^Καπετάνιος συνοδείας^Independent^Wyldermoore^Bell Hollow (SET-041)^Ουδέτερη^19^97^Halberd^+7^1d10+4 τέμνον^-^-^βραχιόλι που σταματάει λεπίδα και το δείχνει; ένα όνομα που δεν θα το πει φωναχτά; γραμμάτιο από faction που αρνείται ότι το εξέδωσε^Σας ζητάει, πολύ ευγενικά, να φύγετε πριν σκοτεινιάσει, χωρίς να πει τι γίνεται μετά.^Κλείνει κάθε πρόταση σαν να ζητάει άδεια.
SL-01331^Sutha Vell^Γυναίκα^Half-Orc^Sorcerer^Clockwork Sorcery^9^6^Μεταφορέας μεταλλεύματος^Independent^Wyldermoore^Bell Hollow (SET-041)^Εχθρική^13^78^Fire Bolt^+9^210 fire^Burning Hands; Fly; Chromatic Orb; Scorching Ray^-^δαχτυλίδι που ζεσταίνεται όταν λέει ψέματα; πέτρα παρμένη από τάφο και μη επιστραμμένη; σελίδα σκισμένη από πολύ παλιότερο βιβλίο^Θάβει ένα νεκρό ζώο με περισσότερη τελετουργία απ' όση φαίνεται δικαιολογημένη.^Σφυρίζει ελαφρά στα σίγμα από ένα δόντι που δεν αντικατέστησε ποτέ.
SL-01336^Delwyn Kessel^Γυναίκα^Half-Elf^Fighter^-^2^1/4^Σκοπός^Wyldermoore Village^Wyldermoore^Grave Green (SET-044)^Φιλική^18^23^Longbow^+5^1d8+3 διατρητικό^-^-^δόρυ με αλλαγμένη αιχμή, δύο φορές; σκισμένη σελίδα από κατάστιχο τάφων; λίστα με έξι ονόματα, τα τέσσερα διαγραμμένα^Θάβει ένα νεκρό ζώο με περισσότερη τελετουργία απ' όση φαίνεται δικαιολογημένη.^Τικ να αγγίζει τον λαιμό της πριν μιλήσει, από τραύμα που έχει κλείσει προ πολλού.
SL-01356^Wellby Frostwell^Άνδρας^Halfling^Fighter^Eldritch Knight^5^2^Ληστής^Wilds Circles^Wyldermoore^Mourn Village (SET-048)^Εχθρικός^19^53^Lance (mounted)^+7^1d12+4 διατρητικό^-^-^ασπίδα με τρία διαφορετικά οικόσημα καρφωμένα το ένα πάνω στο άλλο; δεμάτι αποξηραμένα βότανα δεμένα με κόκκινη κλωστή; γραπτή ομολογία υπογεγραμμένη από κάποιον που ζει ακόμα^Κουβαλάει νερό από ένα πηγάδι που το χωριό έπαψε να χρησιμοποιεί.^Δεν χρησιμοποιεί ποτέ ονόματα, μόνο «εσύ» και «αυτοί», ακόμα και για τους απόντες.
SL-01366^Cinder-Frame Stonebridge^Άνδρας^Awakened Construct^Monk^Warrior of the Open Hand^8^4^Μάγειρας μονοπατιού^Independent^Wyldermoore^Grave Green (SET-044)^Εχθρικός^14^79^Unarmed Strike (Flurry)^+7^4 επιθέσεις, 1d8+4 θλαστικό^-^-^επίδεσμοι σημαδεμένοι με στάχτη; πέτρα παρμένη από τάφο και μη επιστραμμένη; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Αφήνει ένα κερί στο περβάζι και αρνείται να εξηγήσει για ποια νύχτα είναι.^Μιλάει σε δεύτερο πρόσωπο για τις δικές του εμπειρίες — «μαθαίνεις, μετά από λίγο».
SL-01367^Vaeril Cobble^Άνδρας^Elf^Paladin^Oath of Devotion^3^1/2^Βοηθός αρχειοφύλακα^Independent^Wyldermoore^Wither Barrow (SET-047)^Ουδέτερος^19^33^Greatsword (Divine Smite)^+5^2d6+3 + 2d8 radiant^Divine Favor; Shield of Faith; Compelled Duel; Cure Wounds^-^ασπίδα με μισοσβησμένο οικόσημο; ένα όνομα που δεν θα το πει φωναχτά; Guardian dog-tag που δεν είναι δικό του^Κάθεται με κάποιον που πεθαίνει και δεν μιλάει.^Γελάει πριν ανακοινώσει άσχημα νέα και δεν μπορεί να το σταματήσει.
SL-01370^Vaelis Coldmouth^Άνδρας^Elf^Paladin^Oath of Vengeance^4^1^Αρχάριος γιατρός^Wyldermoore Village^Wyldermoore^Mourn Village (SET-048)^Ουδέτερος^17^42^Warhammer (Divine Smite)^+5^1d8+3 + 2d8 radiant^Cure Wounds; Compelled Duel; Shield of Faith; Bless^-^φθαρμένο από τον δρόμο oath scroll; κούκλα ραμμένη από τρία διαφορετικά υφάσματα; κατάστιχο με κωδικοποιημένα όλα τα χρέη της κάτω πόλης^Αρνείται να περάσει μια γραμμή από αλάτι, και την παρακάμπτει.^Τελειώνει τις προτάσεις των άλλων και έχει δίκιο αρκετά συχνά ώστε να εκνευρίζει.
SL-01394^Denn Thistlewood^Άνδρας^Half-Elf^Barbarian^Path of the World Tree^10^5^Λοχίας περιμέτρου^Wyldermoore Village^Wyldermoore^Grave Green (SET-044)^Ουδέτερος^15^116^Greataxe^+9^1d12+5 τέμνον^-^-^δίχειρο maul με ξαναδεμένη λαβή; σκισμένη σελίδα από κατάστιχο τάφων; σφραγισμένο φιαλίδιο με μόνο μια ημερομηνία^Γυρίζει από τον βάλτο χωρίς τίποτα και τον συγχαίρουν γι' αυτό.^Ζητάει συγγνώμη πριν από κάθε πρόταση, ακόμα και πριν από τα καλά νέα.
SL-01401^Mardnab Westerly^Γυναίκα^Gnome^Rogue^Thief^14^8^Κύριος της περιμέτρου^Wyldermoore Village^Wyldermoore^Grave Green (SET-044)^Ουδέτερη^17^126^Shortsword (Sneak Attack)^+10^1d6+5 + 7d6 διατρητικό^-^-^hand crossbow με πτυσσόμενο κοντάκι; κούκλα ραμμένη από τρία διαφορετικά υφάσματα; ένταλμα με τη δική της περιγραφή πάνω^Γυρίζει από τον βάλτο χωρίς τίποτα και τον συγχαίρουν γι' αυτό.^Μετράει τις λέξεις της και ξοδεύει καμιά τριανταριά τη μέρα· για τα υπόλοιπα νεύει και χειρονομεί.
SL-01406^Cera Ironmark^Γυναίκα^Half-Elf^Ranger^-^2^1/4^Αρχάριος γιατρός^Wyldermoore Village^Wyldermoore^Wither Barrow (SET-047)^Ουδέτερη^14^19^Hand crossbow^+5^1d6+3 διατρητικό^Cure Wounds; Hunter's Mark; Fog Cloud; Goodberry^-^χάρτης πηγών νερού, ενημερωμένος κάθε βδομάδα; λίστα σπιτιών που πρέπει να ελεγχθούν πριν σκοτεινιάσει; απλήρωτη επικήρυξη για τέρας ήδη νεκρό^Θάβει ένα νεκρό ζώο με περισσότερη τελετουργία απ' όση φαίνεται δικαιολογημένη.^Απαγγέλλει τιμές, βάρη και αποστάσεις με απόλυτη ακρίβεια και ξεχνάει ονόματα ακαριαία.
